rollcall,voter_id,name,party,coalition,vote
1256,8030,WADIH MUTRAN,PP,1,1
1256,8075,VAVÁ,PT,1,1
1256,8028,TONINHO PAIVA,PR,0,-1
1256,8039,SENIVAL MOURA,PT,1,1
1256,8027,SANDRA TADEU,DEM,0,1
1256,8074,RICARDO YOUNG,PPS,0,-1
1256,8073,RICARDO NUNES,PMDB,1,1
1256,8072,REIS,PT,1,1
1256,8023,PAULO FRANGE,PTB,1,1
1256,8071,PAULO FIORILO,PT,1,1
1256,8070,PATRÍCIA BEZERRA,PSDB,0,-1
1256,8069,OTA,PROS,0,1
1256,8068,ORLANDO SILVA,PCdoB,1,1
1256,8022,NOEMI NONATO,PROS,0,1
1256,8067,NELO RODOLFO,PMDB,1,1
1256,8066,NABIL BONDUKI,PT,1,1
1256,8042,MARTA COSTA,PSD,0,1
1256,8065,MARQUITO,PTB,1,1
1256,8064,MÁRIO COVAS NETO,PSDB,0,-1
1256,8063,LAÉRCIO BENKO,PHS,0,1
1256,8046,JULIANA CARDOSO,PT,1,1
1256,8016,JOSÉ POLICE NETO,PSD,0,1
1256,8045,JOSE AMERICO,PT,1,1
1256,8062,JEAN MADEIRA,PRB,0,1
1256,8061,JAIR TATTO,PT,1,1
1256,8014,GOULART,PSD,0,1
1256,8044,GILSON BARRETO,PSDB,0,-1
1256,8060,GEORGE HATO,PMDB,1,1
1256,8013,FLORIANO PESARO,PSDB,0,-1
1256,8059,EDUARDO TUMA,PSDB,0,-1
1256,8012,EDIR SALES,PSD,0,1
1256,8058,PR. EDEMILSON CHAVES,PP,1,1
1256,8010,DAVID SOARES,PSD,0,1
1256,8057,CORONEL TELHADA,PSDB,0,-1
1256,8056,CORONEL CAMILO,PSD,0,1
1256,8055,CONTE LOPES,PTB,1,1
1256,8006,CLAUDINHO DE SOUZA,PSDB,0,-1
1256,8054,CALVO,PMDB,1,1
1256,8033,AURELIO NOMURA,PSDB,0,-1
1256,8051,ARSELINO TATTO,PT,1,1
1256,8053,ARI FRIEDENBACH,PROS,0,1
1256,8000,ALFREDINHO,PT,1,1
1256,8052,ALESSANDRO GUEDES,PT,1,1
1261,8075,VAVÁ,PT,1,-1
1261,8077,TONINHO VESPOLI,PSOL,0,-1
1261,8028,TONINHO PAIVA,PR,0,-1
1261,8039,SENIVAL MOURA,PT,1,-1
1261,8027,SANDRA TADEU,DEM,0,-1
1261,8074,RICARDO YOUNG,PPS,0,1
1261,8073,RICARDO NUNES,PMDB,1,-1
1261,8072,REIS,PT,1,-1
1261,8023,PAULO FRANGE,PTB,1,-1
1261,8071,PAULO FIORILO,PT,1,-1
1261,8070,PATRÍCIA BEZERRA,PSDB,0,1
1261,8069,OTA,PROS,0,-1
1261,8068,ORLANDO SILVA,PCdoB,1,-1
1261,8022,NOEMI NONATO,PROS,0,-1
1261,8067,NELO RODOLFO,PMDB,1,-1
1261,8020,NATALINI,PV,0,1
1261,8066,NABIL BONDUKI,PT,1,-1
1261,8042,MARTA COSTA,PSD,0,-1
1261,8065,MARQUITO,PTB,1,-1
1261,8064,MÁRIO COVAS NETO,PSDB,0,1
1261,8018,MARCO AURELIO CUNHA,PSD,0,1
1261,8063,LAÉRCIO BENKO,PHS,0,-1
1261,8046,JULIANA CARDOSO,PT,1,-1
1261,8016,JOSÉ POLICE NETO,PSD,0,-1
1261,8045,JOSE AMERICO,PT,1,-1
1261,8062,JEAN MADEIRA,PRB,0,-1
1261,8014,GOULART,PSD,0,-1
1261,8044,GILSON BARRETO,PSDB,0,1
1261,8060,GEORGE HATO,PMDB,1,-1
1261,8059,EDUARDO TUMA,PSDB,0,1
1261,8012,EDIR SALES,PSD,0,-1
1261,8058,PR. EDEMILSON CHAVES,PP,1,-1
1261,8009,DALTON SILVANO,PV,0,-1
1261,8057,CORONEL TELHADA,PSDB,0,1
1261,8055,CONTE LOPES,PTB,1,-1
1261,8006,CLAUDINHO DE SOUZA,PSDB,0,1
1261,8054,CALVO,PMDB,1,-1
1261,8033,AURELIO NOMURA,PSDB,0,1
1261,8032,AURÉLIO MIGUEL,PR,0,-1
1261,8002,ATILIO FRANCISCO,PRB,0,-1
1261,8051,ARSELINO TATTO,PT,1,-1
1261,8053,ARI FRIEDENBACH,PROS,0,-1
1261,8076,ANDREA MATARAZZO,PSDB,0,1
1261,8000,ALFREDINHO,PT,1,-1
1261,8052,ALESSANDRO GUEDES,PT,1,-1
1261,7998,ADILSON AMADEU,PTB,1,-1
1264,8030,WADIH MUTRAN,PP,1,1
1264,8075,VAVÁ,PT,1,1
1264,8077,TONINHO VESPOLI,PSOL,0,-1
1264,8028,TONINHO PAIVA,PR,0,1
1264,8050,SOUZA SANTOS,PSD,0,1
1264,8039,SENIVAL MOURA,PT,1,1
1264,8027,SANDRA TADEU,DEM,0,1
1264,8074,RICARDO YOUNG,PPS,0,1
1264,8073,RICARDO NUNES,PMDB,1,1
1264,8072,REIS,PT,1,1
1264,8023,PAULO FRANGE,PTB,1,1
1264,8071,PAULO FIORILO,PT,1,1
1264,8070,PATRÍCIA BEZERRA,PSDB,0,-1
1264,8069,OTA,PROS,0,1
1264,8068,ORLANDO SILVA,PCdoB,1,1
1264,8022,NOEMI NONATO,PROS,0,1
1264,8067,NELO RODOLFO,PMDB,1,1
1264,8020,NATALINI,PV,0,-1
1264,8066,NABIL BONDUKI,PT,1,1
1264,8042,MARTA COSTA,PSD,0,1
1264,8065,MARQUITO,PTB,1,1
1264,8064,MÁRIO COVAS NETO,PSDB,0,-1
1264,8063,LAÉRCIO BENKO,PHS,0,1
1264,8046,JULIANA CARDOSO,PT,1,1
1264,8016,JOSÉ POLICE NETO,PSD,0,1
1264,8045,JOSE AMERICO,PT,1,1
1264,8062,JEAN MADEIRA,PRB,0,1
1264,8061,JAIR TATTO,PT,1,1
1264,8014,GOULART,PSD,0,1
1264,8044,GILSON BARRETO,PSDB,0,-1
1264,8060,GEORGE HATO,PMDB,1,1
1264,8013,FLORIANO PESARO,PSDB,0,-1
1264,8059,EDUARDO TUMA,PSDB,0,-1
1264,8012,EDIR SALES,PSD,0,1
1264,8058,PR. EDEMILSON CHAVES,PP,1,1
1264,8009,DALTON SILVANO,PV,0,1
1264,8057,CORONEL TELHADA,PSDB,0,-1
1264,8056,CORONEL CAMILO,PSD,0,1
1264,8055,CONTE LOPES,PTB,1,1
1264,8006,CLAUDINHO DE SOUZA,PSDB,0,-1
1264,8054,CALVO,PMDB,1,1
1264,8033,AURELIO NOMURA,PSDB,0,-1
1264,8032,AURÉLIO MIGUEL,PR,0,1
1264,8002,ATILIO FRANCISCO,PRB,0,1
1264,8051,ARSELINO TATTO,PT,1,1
1264,8053,ARI FRIEDENBACH,PROS,0,1
1264,8076,ANDREA MATARAZZO,PSDB,0,-1
1264,8000,ALFREDINHO,PT,1,1
1264,8052,ALESSANDRO GUEDES,PT,1,1
1264,7996,ABOU ANNI,PV,0,1
1270,8030,WADIH MUTRAN,PP,1,1
1270,8075,VAVÁ,PT,1,1
1270,8077,TONINHO VESPOLI,PSOL,0,-1
1270,8028,TONINHO PAIVA,PR,0,1
1270,8039,SENIVAL MOURA,PT,1,1
1270,8027,SANDRA TADEU,DEM,0,1
1270,8026,ROBERTO TRIPOLI,PV,0,1
1270,8073,RICARDO NUNES,PMDB,1,1
1270,8072,REIS,PT,1,1
1270,8023,PAULO FRANGE,PTB,1,1
1270,8071,PAULO FIORILO,PT,1,1
1270,8070,PATRÍCIA BEZERRA,PSDB,0,-1
1270,8069,OTA,PROS,0,1
1270,8068,ORLANDO SILVA,PCdoB,1,1
1270,8022,NOEMI NONATO,PROS,0,1
1270,8067,NELO RODOLFO,PMDB,1,1
1270,8066,NABIL BONDUKI,PT,1,1
1270,8019,MILTON LEITE,DEM,0,1
1270,8064,MÁRIO COVAS NETO,PSDB,0,-1
1270,8018,MARCO AURELIO CUNHA,PSD,0,1
1270,8063,LAÉRCIO BENKO,PHS,0,1
1270,8046,JULIANA CARDOSO,PT,1,1
1270,8016,JOSÉ POLICE NETO,PSD,0,1
1270,8045,JOSE AMERICO,PT,1,1
1270,8062,JEAN MADEIRA,PRB,0,1
1270,8061,JAIR TATTO,PT,1,1
1270,8014,GOULART,PSD,0,1
1270,8013,FLORIANO PESARO,PSDB,0,-1
1270,8059,EDUARDO TUMA,PSDB,0,-1
1270,8012,EDIR SALES,PSD,0,1
1270,8058,PR. EDEMILSON CHAVES,PP,1,1
1270,8010,DAVID SOARES,PSD,0,1
1270,8009,DALTON SILVANO,PV,0,1
1270,8057,CORONEL TELHADA,PSDB,0,-1
1270,8055,CONTE LOPES,PTB,1,1
1270,8006,CLAUDINHO DE SOUZA,PSDB,0,-1
1270,8054,CALVO,PMDB,1,1
1270,8051,ARSELINO TATTO,PT,1,1
1270,8076,ANDREA MATARAZZO,PSDB,0,-1
1270,8000,ALFREDINHO,PT,1,1
1270,8052,ALESSANDRO GUEDES,PT,1,1
1270,7998,ADILSON AMADEU,PTB,1,1
1272,8030,WADIH MUTRAN,PP,1,-1
1272,8075,VAVÁ,PT,1,-1
1272,8028,TONINHO PAIVA,PR,0,-1
1272,8039,SENIVAL MOURA,PT,1,-1
1272,8027,SANDRA TADEU,DEM,0,-1
1272,8026,ROBERTO TRIPOLI,PV,0,-1
1272,8073,RICARDO NUNES,PMDB,1,-1
1272,8072,REIS,PT,1,-1
1272,8023,PAULO FRANGE,PTB,1,-1
1272,8071,PAULO FIORILO,PT,1,-1
1272,8070,PATRÍCIA BEZERRA,PSDB,0,1
1272,8069,OTA,PROS,0,-1
1272,8068,ORLANDO SILVA,PCdoB,1,-1
1272,8022,NOEMI NONATO,PROS,0,-1
1272,8067,NELO RODOLFO,PMDB,1,-1
1272,8066,NABIL BONDUKI,PT,1,-1
1272,8019,MILTON LEITE,DEM,0,-1
1272,8042,MARTA COSTA,PSD,0,-1
1272,8064,MÁRIO COVAS NETO,PSDB,0,1
1272,8018,MARCO AURELIO CUNHA,PSD,0,-1
1272,8063,LAÉRCIO BENKO,PHS,0,-1
1272,8046,JULIANA CARDOSO,PT,1,-1
1272,8016,JOSÉ POLICE NETO,PSD,0,-1
1272,8045,JOSE AMERICO,PT,1,-1
1272,8062,JEAN MADEIRA,PRB,0,-1
1272,8014,GOULART,PSD,0,-1
1272,8044,GILSON BARRETO,PSDB,0,1
1272,8060,GEORGE HATO,PMDB,1,-1
1272,8013,FLORIANO PESARO,PSDB,0,1
1272,8059,EDUARDO TUMA,PSDB,0,1
1272,8012,EDIR SALES,PSD,0,-1
1272,8058,PR. EDEMILSON CHAVES,PP,1,-1
1272,8010,DAVID SOARES,PSD,0,-1
1272,8009,DALTON SILVANO,PV,0,-1
1272,8057,CORONEL TELHADA,PSDB,0,1
1272,8056,CORONEL CAMILO,PSD,0,-1
1272,8055,CONTE LOPES,PTB,1,-1
1272,8054,CALVO,PMDB,1,-1
1272,8033,AURELIO NOMURA,PSDB,0,1
1272,8051,ARSELINO TATTO,PT,1,-1
1272,8000,ALFREDINHO,PT,1,-1
1272,8052,ALESSANDRO GUEDES,PT,1,-1
1272,7998,ADILSON AMADEU,PTB,1,-1
1273,8030,WADIH MUTRAN,PP,1,1
1273,8075,VAVÁ,PT,1,1
1273,8077,TONINHO VESPOLI,PSOL,0,1
1273,8028,TONINHO PAIVA,PR,0,1
1273,8039,SENIVAL MOURA,PT,1,1
1273,8027,SANDRA TADEU,DEM,0,1
1273,8026,ROBERTO TRIPOLI,PV,0,1
1273,8073,RICARDO NUNES,PMDB,1,1
1273,8072,REIS,PT,1,1
1273,8023,PAULO FRANGE,PTB,1,1
1273,8071,PAULO FIORILO,PT,1,1
1273,8070,PATRÍCIA BEZERRA,PSDB,0,-1
1273,8069,OTA,PROS,0,1
1273,8068,ORLANDO SILVA,PCdoB,1,1
1273,8022,NOEMI NONATO,PROS,0,1
1273,8067,NELO RODOLFO,PMDB,1,1
1273,8066,NABIL BONDUKI,PT,1,1
1273,8019,MILTON LEITE,DEM,0,1
1273,8042,MARTA COSTA,PSD,0,1
1273,8064,MÁRIO COVAS NETO,PSDB,0,-1
1273,8018,MARCO AURELIO CUNHA,PSD,0,1
1273,8063,LAÉRCIO BENKO,PHS,0,1
1273,8046,JULIANA CARDOSO,PT,1,1
1273,8016,JOSÉ POLICE NETO,PSD,0,1
1273,8045,JOSE AMERICO,PT,1,1
1273,8062,JEAN MADEIRA,PRB,0,1
1273,8061,JAIR TATTO,PT,1,1
1273,8014,GOULART,PSD,0,1
1273,8044,GILSON BARRETO,PSDB,0,-1
1273,8060,GEORGE HATO,PMDB,1,1
1273,8013,FLORIANO PESARO,PSDB,0,-1
1273,8059,EDUARDO TUMA,PSDB,0,-1
1273,8012,EDIR SALES,PSD,0,1
1273,8058,PR. EDEMILSON CHAVES,PP,1,1
1273,8010,DAVID SOARES,PSD,0,1
1273,8009,DALTON SILVANO,PV,0,1
1273,8057,CORONEL TELHADA,PSDB,0,-1
1273,8056,CORONEL CAMILO,PSD,0,1
1273,8055,CONTE LOPES,PTB,1,1
1273,8054,CALVO,PMDB,1,1
1273,8033,AURELIO NOMURA,PSDB,0,-1
1273,8002,ATILIO FRANCISCO,PRB,0,1
1273,8051,ARSELINO TATTO,PT,1,1
1273,8000,ALFREDINHO,PT,1,1
1273,8052,ALESSANDRO GUEDES,PT,1,1
1273,7998,ADILSON AMADEU,PTB,1,1
1274,8030,WADIH MUTRAN,PP,1,-1
1274,8075,VAVÁ,PT,1,-1
1274,8077,TONINHO VESPOLI,PSOL,0,-1
1274,8028,TONINHO PAIVA,PR,0,-1
1274,8039,SENIVAL MOURA,PT,1,-1
1274,8027,SANDRA TADEU,DEM,0,-1
1274,8026,ROBERTO TRIPOLI,PV,0,-1
1274,8073,RICARDO NUNES,PMDB,1,-1
1274,8072,REIS,PT,1,-1
1274,8023,PAULO FRANGE,PTB,1,-1
1274,8071,PAULO FIORILO,PT,1,-1
1274,8070,PATRÍCIA BEZERRA,PSDB,0,1
1274,8069,OTA,PROS,0,-1
1274,8068,ORLANDO SILVA,PCdoB,1,-1
1274,8022,NOEMI NONATO,PROS,0,-1
1274,8067,NELO RODOLFO,PMDB,1,-1
1274,8066,NABIL BONDUKI,PT,1,-1
1274,8019,MILTON LEITE,DEM,0,-1
1274,8042,MARTA COSTA,PSD,0,-1
1274,8064,MÁRIO COVAS NETO,PSDB,0,1
1274,8018,MARCO AURELIO CUNHA,PSD,0,-1
1274,8063,LAÉRCIO BENKO,PHS,0,-1
1274,8046,JULIANA CARDOSO,PT,1,-1
1274,8016,JOSÉ POLICE NETO,PSD,0,-1
1274,8062,JEAN MADEIRA,PRB,0,-1
1274,8061,JAIR TATTO,PT,1,-1
1274,8014,GOULART,PSD,0,-1
1274,8044,GILSON BARRETO,PSDB,0,1
1274,8060,GEORGE HATO,PMDB,1,-1
1274,8013,FLORIANO PESARO,PSDB,0,1
1274,8059,EDUARDO TUMA,PSDB,0,1
1274,8012,EDIR SALES,PSD,0,-1
1274,8058,PR. EDEMILSON CHAVES,PP,1,-1
1274,8010,DAVID SOARES,PSD,0,-1
1274,8009,DALTON SILVANO,PV,0,-1
1274,8057,CORONEL TELHADA,PSDB,0,1
1274,8056,CORONEL CAMILO,PSD,0,-1
1274,8055,CONTE LOPES,PTB,1,-1
1274,8054,CALVO,PMDB,1,-1
1274,8033,AURELIO NOMURA,PSDB,0,1
1274,8002,ATILIO FRANCISCO,PRB,0,-1
1274,8051,ARSELINO TATTO,PT,1,-1
1274,8000,ALFREDINHO,PT,1,-1
1274,8052,ALESSANDRO GUEDES,PT,1,-1
1274,7998,ADILSON AMADEU,PTB,1,-1
1283,8075,VAVÁ,PT,1,1
1283,8039,SENIVAL MOURA,PT,1,1
1283,8027,SANDRA TADEU,DEM,0,1
1283,8026,ROBERTO TRIPOLI,PV,0,1
1283,8073,RICARDO NUNES,PMDB,1,1
1283,8072,REIS,PT,1,1
1283,8071,PAULO FIORILO,PT,1,1
1283,8069,OTA,PROS,0,1
1283,8068,ORLANDO SILVA,PCdoB,1,1
1283,8022,NOEMI NONATO,PROS,0,1
1283,8066,NABIL BONDUKI,PT,1,1
1283,8042,MARTA COSTA,PSD,0,1
1283,8065,MARQUITO,PTB,1,1
1283,8064,MÁRIO COVAS NETO,PSDB,0,-1
1283,8018,MARCO AURELIO CUNHA,PSD,0,1
1283,8063,LAÉRCIO BENKO,PHS,0,1
1283,8046,JULIANA CARDOSO,PT,1,1
1283,8016,JOSÉ POLICE NETO,PSD,0,1
1283,8045,JOSE AMERICO,PT,1,1
1283,8062,JEAN MADEIRA,PRB,0,1
1283,8014,GOULART,PSD,0,1
1283,8044,GILSON BARRETO,PSDB,0,-1
1283,8060,GEORGE HATO,PMDB,1,1
1283,8013,FLORIANO PESARO,PSDB,0,-1
1283,8059,EDUARDO TUMA,PSDB,0,-1
1283,8012,EDIR SALES,PSD,0,1
1283,8058,PR. EDEMILSON CHAVES,PP,1,1
1283,8010,DAVID SOARES,PSD,0,1
1283,8009,DALTON SILVANO,PV,0,1
1283,8057,CORONEL TELHADA,PSDB,0,-1
1283,8056,CORONEL CAMILO,PSD,0,1
1283,8006,CLAUDINHO DE SOUZA,PSDB,0,-1
1283,8054,CALVO,PMDB,1,1
1283,8033,AURELIO NOMURA,PSDB,0,-1
1283,8002,ATILIO FRANCISCO,PRB,0,1
1283,8051,ARSELINO TATTO,PT,1,1
1283,8076,ANDREA MATARAZZO,PSDB,0,-1
1283,8000,ALFREDINHO,PT,1,1
1283,8052,ALESSANDRO GUEDES,PT,1,1
1281,8030,WADIH MUTRAN,PP,1,1
1281,8075,VAVÁ,PT,1,1
1281,8028,TONINHO PAIVA,PR,0,1
1281,8039,SENIVAL MOURA,PT,1,1
1281,8027,SANDRA TADEU,DEM,0,1
1281,8026,ROBERTO TRIPOLI,PV,0,1
1281,8074,RICARDO YOUNG,PPS,0,-1
1281,8073,RICARDO NUNES,PMDB,1,1
1281,8072,REIS,PT,1,1
1281,8023,PAULO FRANGE,PTB,1,1
1281,8071,PAULO FIORILO,PT,1,1
1281,8070,PATRÍCIA BEZERRA,PSDB,0,-1
1281,8069,OTA,PROS,0,1
1281,8068,ORLANDO SILVA,PCdoB,1,1
1281,8022,NOEMI NONATO,PROS,0,1
1281,8067,NELO RODOLFO,PMDB,1,1
1281,8020,NATALINI,PV,0,-1
1281,8065,MARQUITO,PTB,1,1
1281,8064,MÁRIO COVAS NETO,PSDB,0,-1
1281,8063,LAÉRCIO BENKO,PHS,0,1
1281,8046,JULIANA CARDOSO,PT,1,1
1281,8045,JOSE AMERICO,PT,1,1
1281,8062,JEAN MADEIRA,PRB,0,1
1281,8061,JAIR TATTO,PT,1,1
1281,8060,GEORGE HATO,PMDB,1,1
1281,8013,FLORIANO PESARO,PSDB,0,-1
1281,8059,EDUARDO TUMA,PSDB,0,-1
1281,8058,PR. EDEMILSON CHAVES,PP,1,1
1281,8010,DAVID SOARES,PSD,0,1
1281,8009,DALTON SILVANO,PV,0,1
1281,8057,CORONEL TELHADA,PSDB,0,-1
1281,8055,CONTE LOPES,PTB,1,1
1281,8006,CLAUDINHO DE SOUZA,PSDB,0,-1
1281,8054,CALVO,PMDB,1,1
1281,8033,AURELIO NOMURA,PSDB,0,-1
1281,8032,AURÉLIO MIGUEL,PR,0,1
1281,8002,ATILIO FRANCISCO,PRB,0,1
1281,8051,ARSELINO TATTO,PT,1,1
1281,8053,ARI FRIEDENBACH,PROS,0,-1
1281,8076,ANDREA MATARAZZO,PSDB,0,-1
1281,8000,ALFREDINHO,PT,1,1
1281,8052,ALESSANDRO GUEDES,PT,1,1
1281,7998,ADILSON AMADEU,PTB,1,1
1281,7996,ABOU ANNI,PV,0,1
1282,8030,WADIH MUTRAN,PP,1,-1
1282,8075,VAVÁ,PT,1,-1
1282,8028,TONINHO PAIVA,PR,0,-1
1282,8039,SENIVAL MOURA,PT,1,-1
1282,8026,ROBERTO TRIPOLI,PV,0,-1
1282,8074,RICARDO YOUNG,PPS,0,1
1282,8073,RICARDO NUNES,PMDB,1,-1
1282,8072,REIS,PT,1,-1
1282,8023,PAULO FRANGE,PTB,1,-1
1282,8071,PAULO FIORILO,PT,1,-1
1282,8070,PATRÍCIA BEZERRA,PSDB,0,1
1282,8069,OTA,PROS,0,-1
1282,8022,NOEMI NONATO,PROS,0,-1
1282,8067,NELO RODOLFO,PMDB,1,-1
1282,8020,NATALINI,PV,0,1
1282,8066,NABIL BONDUKI,PT,1,-1
1282,8065,MARQUITO,PTB,1,-1
1282,8064,MÁRIO COVAS NETO,PSDB,0,1
1282,8063,LAÉRCIO BENKO,PHS,0,-1
1282,8046,JULIANA CARDOSO,PT,1,-1
1282,8045,JOSE AMERICO,PT,1,-1
1282,8062,JEAN MADEIRA,PRB,0,-1
1282,8061,JAIR TATTO,PT,1,-1
1282,8060,GEORGE HATO,PMDB,1,-1
1282,8013,FLORIANO PESARO,PSDB,0,1
1282,8059,EDUARDO TUMA,PSDB,0,1
1282,8058,PR. EDEMILSON CHAVES,PP,1,-1
1282,8010,DAVID SOARES,PSD,0,-1
1282,8009,DALTON SILVANO,PV,0,-1
1282,8057,CORONEL TELHADA,PSDB,0,1
1282,8055,CONTE LOPES,PTB,1,-1
1282,8006,CLAUDINHO DE SOUZA,PSDB,0,1
1282,8054,CALVO,PMDB,1,-1
1282,8033,AURELIO NOMURA,PSDB,0,1
1282,8032,AURÉLIO MIGUEL,PR,0,-1
1282,8002,ATILIO FRANCISCO,PRB,0,-1
1282,8051,ARSELINO TATTO,PT,1,-1
1282,8076,ANDREA MATARAZZO,PSDB,0,1
1282,8000,ALFREDINHO,PT,1,-1
1282,8052,ALESSANDRO GUEDES,PT,1,-1
1282,7998,ADILSON AMADEU,PTB,1,-1
1282,7996,ABOU ANNI,PV,0,-1
1288,8030,WADIH MUTRAN,PP,1,-1
1288,8075,VAVÁ,PT,1,-1
1288,8077,TONINHO VESPOLI,PSOL,0,1
1288,8050,SOUZA SANTOS,PSD,0,-1
1288,8039,SENIVAL MOURA,PT,1,-1
1288,8027,SANDRA TADEU,DEM,0,-1
1288,8026,ROBERTO TRIPOLI,PV,0,-1
1288,8074,RICARDO YOUNG,PPS,0,1
1288,8073,RICARDO NUNES,PMDB,1,-1
1288,8072,REIS,PT,1,-1
1288,8023,PAULO FRANGE,PTB,1,-1
1288,8071,PAULO FIORILO,PT,1,-1
1288,8070,PATRÍCIA BEZERRA,PSDB,0,1
1288,8069,OTA,PROS,0,-1
1288,8068,ORLANDO SILVA,PCdoB,1,-1
1288,8022,NOEMI NONATO,PROS,0,-1
1288,8067,NELO RODOLFO,PMDB,1,-1
1288,8020,NATALINI,PV,0,1
1288,8019,MILTON LEITE,DEM,0,-1
1288,8064,MÁRIO COVAS NETO,PSDB,0,1
1288,8063,LAÉRCIO BENKO,PHS,0,-1
1288,8046,JULIANA CARDOSO,PT,1,-1
1288,8045,JOSE AMERICO,PT,1,-1
1288,8062,JEAN MADEIRA,PRB,0,-1
1288,8061,JAIR TATTO,PT,1,-1
1288,8060,GEORGE HATO,PMDB,1,-1
1288,8013,FLORIANO PESARO,PSDB,0,1
1288,8059,EDUARDO TUMA,PSDB,0,1
1288,8058,PR. EDEMILSON CHAVES,PP,1,-1
1288,8010,DAVID SOARES,PSD,0,-1
1288,8009,DALTON SILVANO,PV,0,-1
1288,8055,CONTE LOPES,PTB,1,-1
1288,8006,CLAUDINHO DE SOUZA,PSDB,0,1
1288,8054,CALVO,PMDB,1,-1
1288,8032,AURÉLIO MIGUEL,PR,0,-1
1288,8002,ATILIO FRANCISCO,PRB,0,-1
1288,8051,ARSELINO TATTO,PT,1,-1
1288,8053,ARI FRIEDENBACH,PROS,0,1
1288,8000,ALFREDINHO,PT,1,-1
1288,8052,ALESSANDRO GUEDES,PT,1,-1
1288,7998,ADILSON AMADEU,PTB,1,-1
1288,7996,ABOU ANNI,PV,0,-1
1297,8030,WADIH MUTRAN,PP,1,1
1297,8075,VAVÁ,PT,1,1
1297,8077,TONINHO VESPOLI,PSOL,0,1
1297,8028,TONINHO PAIVA,PR,0,1
1297,8050,SOUZA SANTOS,PSD,0,1
1297,8039,SENIVAL MOURA,PT,1,1
1297,8027,SANDRA TADEU,DEM,0,1
1297,8074,RICARDO YOUNG,PPS,0,1
1297,8072,REIS,PT,1,1
1297,8023,PAULO FRANGE,PTB,1,1
1297,8071,PAULO FIORILO,PT,1,1
1297,8070,PATRÍCIA BEZERRA,PSDB,0,1
1297,8069,OTA,PROS,0,1
1297,8068,ORLANDO SILVA,PCdoB,1,1
1297,8022,NOEMI NONATO,PROS,0,1
1297,8067,NELO RODOLFO,PMDB,1,1
1297,8020,NATALINI,PV,0,1
1297,8066,NABIL BONDUKI,PT,1,1
1297,8042,MARTA COSTA,PSD,0,1
1297,8064,MÁRIO COVAS NETO,PSDB,0,1
1297,8018,MARCO AURELIO CUNHA,PSD,0,1
1297,8063,LAÉRCIO BENKO,PHS,0,1
1297,8046,JULIANA CARDOSO,PT,1,1
1297,8016,JOSÉ POLICE NETO,PSD,0,1
1297,8045,JOSE AMERICO,PT,1,1
1297,8062,JEAN MADEIRA,PRB,0,1
1297,8061,JAIR TATTO,PT,1,1
1297,8014,GOULART,PSD,0,1
1297,8044,GILSON BARRETO,PSDB,0,1
1297,8060,GEORGE HATO,PMDB,1,1
1297,8013,FLORIANO PESARO,PSDB,0,1
1297,8059,EDUARDO TUMA,PSDB,0,1
1297,8012,EDIR SALES,PSD,0,1
1297,8058,PR. EDEMILSON CHAVES,PP,1,1
1297,8010,DAVID SOARES,PSD,0,1
1297,8009,DALTON SILVANO,PV,0,1
1297,8057,CORONEL TELHADA,PSDB,0,1
1297,8056,CORONEL CAMILO,PSD,0,1
1297,8055,CONTE LOPES,PTB,1,1
1297,8006,CLAUDINHO DE SOUZA,PSDB,0,1
1297,8054,CALVO,PMDB,1,1
1297,8033,AURELIO NOMURA,PSDB,0,1
1297,8002,ATILIO FRANCISCO,PRB,0,1
1297,8051,ARSELINO TATTO,PT,1,1
1297,8053,ARI FRIEDENBACH,PROS,0,1
1297,8076,ANDREA MATARAZZO,PSDB,0,1
1297,8000,ALFREDINHO,PT,1,1
1297,8052,ALESSANDRO GUEDES,PT,1,1
1297,7998,ADILSON AMADEU,PTB,1,1
1297,7996,ABOU ANNI,PV,0,1
1298,8030,WADIH MUTRAN,PP,1,1
1298,8075,VAVÁ,PT,1,1
1298,8077,TONINHO VESPOLI,PSOL,0,1
1298,8028,TONINHO PAIVA,PR,0,1
1298,8050,SOUZA SANTOS,PSD,0,1
1298,8039,SENIVAL MOURA,PT,1,1
1298,8027,SANDRA TADEU,DEM,0,1
1298,8074,RICARDO YOUNG,PPS,0,1
1298,8073,RICARDO NUNES,PMDB,1,1
1298,8072,REIS,PT,1,1
1298,8023,PAULO FRANGE,PTB,1,1
1298,8071,PAULO FIORILO,PT,1,1
1298,8069,OTA,PROS,0,1
1298,8068,ORLANDO SILVA,PCdoB,1,1
1298,8022,NOEMI NONATO,PROS,0,1
1298,8067,NELO RODOLFO,PMDB,1,1
1298,8020,NATALINI,PV,0,1
1298,8066,NABIL BONDUKI,PT,1,1
1298,8042,MARTA COSTA,PSD,0,1
1298,8064,MÁRIO COVAS NETO,PSDB,0,1
1298,8063,LAÉRCIO BENKO,PHS,0,1
1298,8046,JULIANA CARDOSO,PT,1,1
1298,8016,JOSÉ POLICE NETO,PSD,0,1
1298,8045,JOSE AMERICO,PT,1,1
1298,8062,JEAN MADEIRA,PRB,0,1
1298,8061,JAIR TATTO,PT,1,1
1298,8014,GOULART,PSD,0,1
1298,8060,GEORGE HATO,PMDB,1,1
1298,8013,FLORIANO PESARO,PSDB,0,1
1298,8059,EDUARDO TUMA,PSDB,0,1
1298,8012,EDIR SALES,PSD,0,1
